wikidata_id,item_title,country
Q19873097,ECHO Entertainment Group,Australia
Q5322685,ECI Telecom,
Q1274203,ECOCERT,
Q3045865,EDF Energy,United Kingdom
Q5322859,EDO Corporation,United States of America
Q1274362,EDP Renováveis,Spain
Q661869,EF Education First,
Q1274521,EFE,Spain
Q1299174,EFG-Hermes,
Q5323009,EFU Life,
Q846819,EG&G,United States of America
Q5323107,EHealthInsurance,
Q5323127,EID Parry,
Q5323238,EKCO,United Kingdom
Q28225005,EKWB,
Q1275062,ELBO,
Q5323286,ELF Corporation,
Q5323317,ELP Communications,United States of America
Q5323339,ELitmus,
Q2310500,EMAP,
Q5323381,EMC Isilon,United States of America
Q525227,"EMG, Inc.",United States of America
Q183412,EMI,United Kingdom
Q5323664,EMarketer,
Q5323703,ENIC Group,United Kingdom
Q3045998,ENOC,
Q1275577,EOG Resources,
Q1275598,EOTech,
Q1275613,EPAM Systems,United States of America
Q5323836,EPB,
Q5323849,EPCOR Utilities,
Q1275627,EPEX SPOT SE,France
Q3433657,EPiServer,
Q1569362,EQOS -Energie,
Q5323987,EQT,
Q1275733,EQT Partners,Sweden
Q473611,ERF,
Q541909,ERGO Insurance Group,Germany
Q1230766,ERKE,
Q5324080,ERT,
Q2494842,ESAB,Sweden
Q3050566,ESB Group,Ireland
Q817209,ESET,
Q1275908,ESI Group,France
Q5324172,ESI International,
Q1326127,ESL,
Q844871,ESP Guitars,Japan
Q5324239,ESPN Films,
Q17085515,ESPN Inc.,
Q3046158,ESPN International,
Q613623,ESPN Plus,
Q46996011,ESPN+,
Q16246329,ESS Technology,
Q5324412,EShop,United States of America
Q680237,ETA SA,
Q1276070,ETAS Group,Germany
Q5324448,ETB,Colombia
Q3717493,ETF Securities,
Q5324505,ETX Capital,
Q1114252,EToys.com,
Q3717506,EUE/Screen Gems,
Q1276384,EVGA Corporation,
Q18388998,EVRYTHNG,
Q693594,EVS Broadcast Equipment,
Q5324689,EXL,
Q4813723,EXOS,
Q5325032,Eagle Brand,United States of America
Q3810217,Eagle Broadcasting Corporation,
Q1276764,Eagle Dynamics,Russia
Q1813833,Eagle Rock Entertainment,
Q5326073,Earl Scheib,
Q5326366,Earl of Sandwich,
Q5326525,Earls,
Q5327075,Earth Fare,United States of America
Q919511,EarthLink,United States of America
Q5327352,Earwolf,United States of America
Q43082307,EaseMyTrip,
Q19878020,East India Comedy,
Q83164,East India Company,
Q499071,East Japan Railway Company,Japan
Q966166,East Lancashire Coachbuilders,
Q5329659,East West Bancorp,
Q3046549,East West Bank,United States of America
Q5327589,EastLink,Canada
Q5327595,EastWest Bank,
Q5329796,Eastbay,United States of America
Q5330060,Eastern Coalfields Limited,
Q5330197,Eastern Housing Limited,
Q5330322,Eastern Mountain Sports,United States of America
Q899022,Eastman Chemical Company,United States of America
Q486269,Eastman Kodak,United States of America
Q3560335,Easton-Bell Sports,United States of America
Q1278295,Eastpak,
Q3046594,Eastwood Guitars,
Q17052514,Easy Taxi,
Q1278319,EasyCruise,
Q5331196,Easyday,
Q5331219,Eat,United Kingdom
Q5331211,Eat'n Park,United States of America
Q3046645,Eataly,United States of America
Q48872,Eaton Corporation,United States of America
Q5331380,Eaton Vance,
Q3046643,Eaton's,Canada
Q1278454,Eazel,
Q5331481,Ebac,
Q869734,Ebel,Switzerland
Q5332296,Ecco Press,United States of America
Q1083470,Echelon Corporation,
Q5332686,Echo Bridge Home Entertainment,
Q5332700,Echo Films,
Q1280748,EchoStar,United States of America
Q5332881,Eckerd Corporation,
Q1281617,Eckert–Mauchly Computer Corporation,United States of America
Q1281935,Eckō Unltd.,United States of America
Q5332969,Eclerx,
Q289410,Eclipse Aviation,United States of America
Q1281957,Eclipse Comics,United States of America
Q17008772,EcoHouse Group,
Q930225,Ecobank,
Q5333159,Ecobee,
Q1282031,Ecolab,United States of America
Q5333197,Ecole Software,
Q5333325,Econet Wireless,
Q5333330,Econo Lodge,
Q5333334,Econofoods,United States of America
Q474153,Economist Group,United Kingdom
Q1063288,Economist Intelligence Unit,
Q1282130,Ecopetrol,Colombia
Q5333901,Ecotricity,United Kingdom
Q28224328,Ecovacs Robotics,
Q1282167,Ecover,
Q371934,Eczacıbaşı,Turkey
Q5335743,Edcon,
Q842174,"Eddie Bauer Holdings, Inc.",United States of America
Q1007312,Eddie Rocket's,
Q265354,Edding,
Q3047344,Eddy Merckx Cycles,
Q5336719,Ede & Ravenscroft,United Kingdom
Q701755,Edeka,Germany
Q5336746,Edelbrock,
Q3492905,Edelman,
Q5336840,Eden Electronics,
Q5336845,Eden Foods Inc.,
Q5336953,Eden Valley Railway,United Kingdom
Q3047407,Edenred,
Q5337685,Edge Therapeutics,
Q5337638,EdgeCast Networks,
Q5337641,Edgewell Personal Care,
Q5337996,Edible Arrangements,
Q5338060,Edifier,
Q16834657,Edinburgh Woollen Mill,United Kingdom
Q912872,Edison,Italy
Q5338393,Edison Illuminating Company,
Q5338415,Edison Portland Cement Company,United States of America
Q16991655,Edison and Swan Electric Light Company,
Q5338354,EdisonLearning,
Q5338800,Edmark,
Q3117395,Edmond de Rothschild Group,
Q5339072,Edmonton Investors Group,
Q739503,Edoardo Raffinerie Garrone,
Q5340903,Education Management Corporation,United States of America
Q5341246,Educational Media Foundation,United States of America
Q959089,Educational Testing Service,United States of America
Q5341347,Edutopia,United States of America
Q16992275,Edward Hines Lumber Company,United States of America
Q5343830,Edward Jones Investments,United States of America
Q16966841,Edwards Lifesciences,United States of America
Q4558777,Edwin Mellen Press,United States of America
Q5347035,Eegee's,
Q1295560,Eesti Energia,Estonia
Q5347150,Eesti Energia Tehnoloogiatööstus,
Q12361249,Eesti Kiviõli,Estonia
Q438543,Eesti Rahvusringhääling,Estonia
Q116014,Eesti Raudtee,Estonia
Q2729871,Efes Beverage Group,Turkey
Q5347801,Egg Banking,
Q5348136,Egnyte,
Q1298997,Egon Zehnder International,
Q2583152,Egypt Post,
Q1299177,Egyptian General Petroleum Corporation,
Q1301821,Eicher Motors,India
Q1302944,Eiffage,France
Q22920326,Eimskip,
Q5349788,Einstein Bros. Bagels,United States of America
Q3049473,Eircom,Ireland
Q903384,Eisai,Japan
Q1311460,Eisenbahn und Häfen GmbH,Germany
Q592182,Eizo,
Q5350182,Ek Commando Knife Co.,
Q3049623,Eko guitars,
Q623133,El Corte Inglés,Spain
Q5351178,El Dorado Furniture,
Q4531433,El Morocco,United States of America
Q5351735,El Palacio de Hierro,
Q3050172,El Paso and Southwestern Railroad,
Q60014,El Sistema,Venezuela
Q797154,El Torito,
Q5350677,ElDorado National,
Q1634723,Elan,
Q5353627,Elavon,
Q1325369,Elbit Systems,Israel
Q1325489,Elcat Electric Vehicles,
Q5353861,ElcomSoft,
Q5353924,Elder-Beerman,United States of America
Q5353973,Elderhostel,
Q5353983,Elders Limited,
Q1232862,Eldorado Gold,
Q18636524,Eldorado Resorts,United States of America
Q5354491,Elecom,
Q5357232,Electra Bicycle Company,United States of America
Q5357243,Electra Private Equity,
Q5357379,Electric Fetus,
Q5357420,Electric Launch Company,
Q568501,Electro-Motive Diesel,
Q5357985,Electrocomponents,
Q505922,Electrolux,Sweden
Q173941,Electronic Arts,United States of America
Q5358218,Electronic Broking Services,United States of America
Q691126,Electronic Data Systems,United States of America
Q1326103,Electronic Music Studios,
Q5358289,Electronic Payment Services,
Q5358473,Electronics Corporation of India Limited,
Q5358494,Electronics for Imaging,United States of America
Q1326189,Electroputere,
Q5358613,Elefsis Shipyards,Greece
Q830608,Elekta,Sweden
Q1326974,Elektro-Mess-Technik,Germany
Q1327044,Elektron,
Q5358820,Element 14,
Q5358839,Element Six,Luxembourg
Q1327775,Element Skateboards,
Q16249678,Element electronics,
Q5358865,"Elemental Technologies, Inc.",United States of America
Q5358919,Elementis,
Q1328252,Eletrobras,Brazil
Q5359694,Elevation Partners,United States of America
Q18150569,Elevation Pictures,Canada
Q5359838,Eley Brothers,
Q1505649,Elf Aquitaine,
Q264831,Elfin Sports Cars,Australia
Q20180375,Elgato,Germany
Q1057121,Elgin National Watch Company,
Q632240,Eli Lilly and Company,United States of America
Q1131131,Elia,Belgium
Q5361188,Elio Motors,United States of America
Q907233,Elite Xtreme Combat,
Q1101155,Elitegroup Computer Systems,
Q5362329,"Elizabeth Arden, Inc.",
Q19877700,Elkay Manufacturing,United States of America
Q1331615,Elkem,Norway
Q1331639,Elkington & Co.,United Kingdom
Q1771628,Elkjøp,
Q5364457,Ella's Kitchen,
Q5364925,Ellen MacArthur Foundation,
Q1409553,Ellerbe Becket,
Q2263500,Ellesse,
Q16974631,Ellie Mae,
Q3502848,Elliott & Fry,
Q1152164,Elliott Brothers,
Q5365696,Elliott Management Corporation,
Q5365823,EllisDon,Canada
Q5366463,"Elmer's Products, Inc.",United States of America
Q2235618,Elmex,
Q819899,Elopak,Norway
Q1192687,Elpida Memory,
Q5367351,Elron Electronic Industries,
Q5367476,Elscint,
Q1333973,Elswick Ordnance Company,United Kingdom
Q2909171,Elta,
Q731862,Elva,
Q4030356,Elvis Presley Enterprises,
Q5368388,Elxsi,
Q3051949,Em:t Records,
Q17052427,Emaar MGF,
Q1153463,Emaar Properties,
Q5368876,Emami,India
Q601048,Embarcadero Technologies,
Q5369482,Embarq,
Q5369524,Embassy Suites Hotels,
Q5370157,Embraco,Brazil
Q1335097,Embraer/FMA CBA 123 Vector,
Q4382227,Embratel,
Q5370289,Emcor,
Q17067368,Emcure Pharmaceuticals,India
Q5370295,Emdeon,
Q5370387,Emera,Canada
Q1335379,Emerald Group Publishing,United Kingdom
Q5370757,Emergent BioSolutions,United States of America
Q1335585,Emerson Electric,United States of America
Q5370897,Emerson Knives,
Q596685,Emerson Radio,
Q5371002,Emery Telcom,United States of America
Q5372567,Emirates Flight Catering,
Q5372575,Emirates NBD,United Arab Emirates
Q20018425,Emirates Nuclear Energy Corporation,
Q543449,Emirates Telecommunications Corporation,United Arab Emirates
Q336716,Emivest Aerospace,
Q5373589,Emmis Communications,United States of America
Q25431530,Emon,
Q5373959,Emperors Club VIP,United States of America
Q5374063,Empire Company,Canada
Q5374094,Empire Life,
Q5374165,Empire Today,
Q3520161,Employees' Provident Fund Organisation of India,
Q704560,Emporis,Germany
Q30634563,Empower Retirement,
Q1339423,Empresa Nacional del Petróleo,
Q679910,Empresa de los Ferrocarriles del Estado,
Q11681461,Empresas Copec,
Q2393414,Empresas Polar,
Q12482376,Emtek,
Q5374879,Emulex,
Q4038038,En+ Group,
Q644304,EnBW,Germany
Q5374938,EnQuest,United Kingdom
Q1339966,Enbridge,
Q688687,Encana,Canada
Q5375512,Encompass Insurance Company,
Q5375522,"Encore, Inc.",United States of America
Q2743906,Encyclopædia Britannica Inc.,United States of America
Q1340293,Endeavor,United States of America
Q11291407,Endeavor Talent Agency,
Q5375986,Endeavour Energy,
Q1275336,Endesa,Spain
Q5376103,Endgame systems,
Q5376129,Endicott Johnson Corporation,United States of America
Q5376167,Endless Games,
Q5376211,Endo International plc,Ireland
Q675355,Endress+Hauser,
Q5376661,Endurance International Group,
Q1341079,Eneco Energie,Netherlands
Q651222,Enel,Italy
Q3725218,Enel Green Power,
Q508839,Enercon,Germany
Q5376822,Enerflex,
Q4162216,Energetický a průmyslový holding,Czech Republic
Q1341222,Energias de Portugal,Portugal
Q1200840,Energizer Holdings,United States of America
Q956544,Energy Future Holdings,United States of America
Q5376999,Energy Transfer Equity,
Q5377000,Energy Transfer Partners,
Q5376876,EnergyAustralia,Australia
Q1341765,Engel & Völkers,Germany
Q1341990,Engelbert Strauss,Germany
Q3054251,Engen Petroleum,
Q1342313,Engesa,
Q13416787,Engie,France
Q1342423,Engine Alliance,
Q5377734,Engine Yard,
Q5377917,Engineers India Limited,India
Q1342492,Englebert,
Q1342845,English Electric,United Kingdom
Q3257976,English Schools Foundation,
Q5378747,Engro Corporation,
Q565594,Eni,Italy
Q2038070,Enjoi,
Q17012234,Enphase Energy,
Q327646,Enron,United States of America
Q5379929,Ensco plc,United Kingdom
Q952362,Ensoniq,
Q3054957,Ensoniq ASR-10,
Q445659,Enstrom Helicopter Corporation,United States of America
Q19599418,Ensygnia,
Q450420,Entel Chile,Chile
Q5380146,Entenmann's,United States of America
Q5380195,Entercom,United States of America
Q1344587,Entergy,
Q5380295,Enterprise Car Sales,United States of America
Q1344680,Enterprise Inns,United Kingdom
Q5380346,Enterprise Products,
Q1344655,EnterpriseDB,United States of America
Q16992638,Entertainment Earth,
Q5380451,Entertainment Film Distributors,
Q1344736,Entertainment One,United Kingdom
Q19650374,Entertainment One Family,United Kingdom
Q5323811,Entertainment One Films,
Q5380468,Entertainment Studios,United States of America
Q5380524,Enthought,United States of America
Q5380812,Entrust,United States of America
Q5380906,Envato,Australia
Q28134235,Envigo,
Q1346299,Eolas,
Q451526,Epcos,Germany
Q4038137,Epic Aircraft,United States of America
Q2465548,Epic Comics,
Q5382468,Epic Systems,United States of America
Q1346969,Epicor,United States of America
Q11198379,Epics Inc,
Q753863,Epiphone,
Q5383224,Epirotiki Line,
Q132358,Epoch Co.,
Q5383792,Epocrates,
Q443211,Eppendorf,Germany
Q1347787,Epyx,
Q16927844,EqualLogic,
Q5384453,Equifax,United States of America
Q851641,Equinix,United States of America
Q5384535,Equinox Fitness,
Q5384626,Equitable PCI Bank,
Q5384664,Equity Bank,
Q1347873,Equity Office,United States of America
Q187740,Equity Residential,
Q25836,ErAZ,
Q203454,Era Watch Company,
Q1347990,Eramet,France
Q5385215,Ercol,
Q934796,Erdemir,Turkey
Q76847,Erhard Seminars Training,
Q1846237,Erickson Air-Crane,United States of America
Q5388212,Ericom Software,
Q10487582,Ericsson Mobile Communications,Sweden
Q760887,Ericsson Mobile Platforms,Sweden
Q5388314,Erie Insurance Group,
Q1353770,Erie Railroad,United States of America
Q5388516,Erik Buell Racing,
Q3661184,Ermanno Scervino,
Q1355904,Ermenegildo Zegna,Italy
Q1361595,Erreà,Italy
Q1310001,Erste Group,Austria
Q2782880,Ertl Company,
Q600986,Escada SE,Germany
Q18712208,Escape Artists Motion Pictures,
Q5396935,Escape Dynamics,United States of America
Q5397409,Escorts Group,
Q19891438,Eskay Movies,
Q5398177,Esko,
Q1367885,Eskom,South Africa
Q391988,Eslite Bookstore,
Q1045778,Esri,United States of America
Q1360409,Essar Group,
Q5399377,Essar Oil,
Q5399379,Essar Steel,
Q12417187,Essar Steel Algoma,Canada
Q5399429,Essel Group,
Q1368762,Essent,
Q30093000,Essential Products,
Q1368909,Essilor,France
Q30938280,Essity,
Q867662,Esso,
Q1368961,Esso Motor Hotel,Sweden
Q5400986,Esterbrook,United States of America
Q5401059,Estes Express Lines,
Q1369970,Estes Industries,
Q5401111,Estey Organ,
Q641422,Estonian Air,Estonia
Q1260606,Estée Lauder Companies,
Q5402293,Esurance,
Q14832845,Esure,
Q628813,Eterna,
Q5402870,Ethan Allen,
Q3733763,Ethicon Inc.,
Q5404525,Eti Mine Works,
Q7908474,Etihad Rail,United Arab Emirates
Q4120269,Etisalat Egypt,Egypt
Q5404798,Eton Park Capital Management,United States of America
Q2609459,Etos,
Q5404860,Etox,Turkey
Q1371677,Etro,
Q1353939,Etsy,
Q16174973,Etude House,
Q4207246,Eu Yan Sang,
Q4052421,Euclideon,
Q1373952,Eumig,
Q3274136,Eurasia Group,United States of America
Q1374297,Eurasian Natural Resources Corporation,
Q28449523,Eurasian Resources Group,
Q1374315,Eurazeo,
Q16992781,Eureka,
Q5411182,Eureka Forbes,
Q5411293,Eurest Support Services,
Q702192,Eurex,Germany
Q731438,Euro Cargo Rail,
Q2340292,Euro Disney S.C.A.,
Q2139745,Euro Shopper/AH Basic,
Q905159,EuroChem,
Q473510,EuroJet Turbo GmbH,Germany
Q281619,Euroclear,
Q700849,Eurofighter Jagdflugzeug,Germany
Q324846,Eurofins Scientific SE,
Q5411943,Euroleague Basketball Company,
Q5411986,Euromoney Institutional Investor,
Q2188613,Euronav,
Q5412010,Euronet Worldwide,United States of America
Q184860,Euronics,
Q832545,Europ Assistance,
Q5412032,Europa Aircraft,
Q1869814,Europay International,
Q1376256,Europcar,
Q876111,European Energy Exchange,Germany
Q2518671,European Ferries,
Q40233,European Pressphoto Agency,Germany
Q2201745,European Rail Shuttle B.V.,
Q3907708,Eurosam,
Q21484379,Eurosport,
Q5414264,Eushully,
Q5415876,Evans & Sutherland,United States of America
Q5415901,Evans Cycles,
Q5416522,Even Hotels,
Q5416742,"Eventide, Inc",
Q5416857,Ever Gotesco Malls,
Q5416802,EverBank,United States of America
Q5416929,Evercore Partners,
Q5416932,Evercore Wealth Management,
Q17108414,Eveready Battery Company,
Q5416941,Eveready Industries India,
Q5416951,Everest College,Canada
Q5416960,Everest Spices,
Q5417103,Everex,United States of America
Q5417145,Evergrande Real Estate Group,
Q711850,Evergreen Group,
Q706946,Evergreen Marine,
Q21410966,Everlane,
Q2594452,Everlast,
Q430526,Evernote,United States of America
Q1382126,Eversholt Rail Group,United Kingdom
Q5417351,Everspin Technologies,
Q1381938,Evertune,
Q5417785,Everyclick,
Q5417806,Everyday Health,
Q1138449,Evil Geniuses,United States of America
Q15545089,Evil Twin Brewing,United States of America
Q1382473,Evinrude Outboard Motors,Canada
Q3274777,Evisu,
Q5418610,Evolution Erotica,
Q4921457,Evolve,
Q473513,Evonik Industries,Germany
Q1382653,Evraz,United Kingdom
Q1760838,Evry,Norway
Q652369,Exact,
Q775931,Exalead,
Q81134,Excalibur Almaz,
Q17109865,Exel,
Q15302718,Exelis Inc.,United States of America
Q1383669,Exelon,United States of America
Q1383768,Exide,United States of America
Q5420252,Exide Industries,
Q5420326,Exim Bank,
Q17509813,Exim Bank,Bangladesh
Q5420338,Exinda,
Q5420450,Exmoor Steam Railway,United Kingdom
Q8085893,"Expedia, Inc.",
Q1384324,Expeditors International,United States of America
Q692157,Experian,Germany
Q16977732,Expert Choice,
Q5421200,Expert Global Solutions,
Q17012887,Experticity,
Q5421463,ExpoTV,United States of America
Q5421507,Exponent,United States of America
Q5421548,Export Credit Guarantee Corporation of India,
Q3062203,Export Development Canada,Canada
Q1384784,Express,United States of America
Q5421660,Express Dairies,
Q768231,Express Scripts,United States of America
Q5421749,Expro,
Q16992898,Extell Development Company,
Q5421850,Extended StayAmerica,
Q16974697,Exterran Holdings,
Q652457,Extra Aircraft,Germany
Q5422162,Extra Space Storage,United States of America
Q5422122,ExtraHop Networks,United States of America
Q1549399,Extraterrestrial real estate,
Q5422311,Extreme Associates,United States of America
Q73002,Extreme Championship Wrestling,United States of America
Q2034659,Extreme Networks,
Q5422489,Extron electronics,
Q4781944,Exxon,United States of America
Q5422528,Exxon Neftegas,Russia
Q156238,ExxonMobil,United States of America
Q2671836,Eye-Fi,
Q17013000,Eyebuydirect,
Q5422801,Eyes Lips Face,
Q391534,Ezaki Glico,
Q22669964,Ezubao,People's Republic of China
Q522016,F-Secure,
Q5423824,F. B. Rogers Silver Co.,
Q21820596,F. P. Journe,
Q3737496,F.I.L.A.,
Q5424141,F.y.e.,
Q3029296,F5 Networks,United States of America
Q16246408,F650 Pickups,
Q4481047,FAMARS,
Q212116,FANUC,Japan
Q2917244,FAO Schwarz,United States of America
Q1386529,FASA,United States of America
Q653182,FAUR,
Q1124351,FAW Group,
Q5424519,FAW Jie Fang,
Q5424515,FAW-GM,
Q913734,FAW-Volkswagen,
Q1478657,FAdeA,
Q5424652,FBME Bank,
Q5424656,FBR Capital Markets,United States of America
